geo,year,involuntary_part_time
AT10,2008,41062.0
AT10,2009,40428.0
AT10,2010,41786.0
AT10,2011,36646.0
AT10,2012,40370.0
AT10,2013,47775.0
AT10,2014,52126.0
AT10,2015,58878.0
AT10,2016,62823.0
AT10,2017,58904.0
AT10,2018,55936.0
AT10,2019,44913.0
AT10,2020,46797.0
AT10,2021,46691.0
AT10,2022,46367.0
AT10,2023,41421.0
AT20,2008,15027.0
AT20,2009,17113.0
AT20,2010,19687.0
AT20,2011,17525.0
AT20,2012,18004.0
AT20,2013,21462.0
AT20,2014,18327.0
AT20,2015,20594.0
AT20,2016,22699.0
AT20,2017,25190.0
AT20,2018,18523.0
AT20,2019,16332.0
AT20,2020,15798.0
AT20,2021,17298.0
AT20,2022,15179.0
AT20,2023,14977.0
AT30,2008,22050.0
AT30,2009,22885.0
AT30,2010,22962.0
AT30,2011,20698.0
AT30,2012,23915.0
AT30,2013,26576.0
AT30,2014,24083.0
AT30,2015,27423.0
AT30,2016,26659.0
AT30,2017,25327.0
AT30,2018,20492.0
AT30,2019,19199.0
AT30,2020,21581.0
AT30,2021,23344.0
AT30,2022,18438.0
AT30,2023,16738.0
BE10,2008,14169.0
BE10,2009,13706.0
BE10,2010,15592.0
BE10,2011,18331.0
BE10,2012,17920.0
BE10,2013,17859.0
BE10,2014,18536.0
BE10,2015,19767.0
BE10,2016,15144.0
BE10,2017,12767.0
BE10,2018,12652.0
BE10,2019,12476.0
BE10,2020,11398.0
BE10,2021,26130.0
BE10,2022,36119.0
BE10,2023,27785.0
BE21,2008,6317.0
BE21,2009,7644.0
BE21,2010,8113.0
BE21,2011,9706.0
BE21,2012,7560.0
BE21,2013,7423.0
BE21,2014,6739.0
BE21,2015,7400.0
BE21,2016,9279.0
BE21,2017,7732.0
BE21,2018,6080.0
BE21,2019,5802.0
BE21,2020,4106.0
BE21,2021,32595.0
BE21,2022,28058.0
BE21,2023,33854.0
BE22,2008,5172.0
BE22,2009,2717.0
BE22,2010,4429.0
BE22,2011,2616.0
BE22,2012,2367.0
BE22,2013,3676.0
BE22,2014,2848.0
BE22,2015,1927.0
BE22,2016,3611.0
BE22,2017,3481.0
BE22,2018,4509.0
BE22,2019,4326.0
BE22,2020,2799.0
BE22,2021,23093.0
BE22,2022,16775.0
BE22,2023,17298.0
BE23,2008,7690.0
BE23,2009,6246.0
BE23,2010,6333.0
BE23,2011,4918.0
BE23,2012,3049.0
BE23,2013,3906.0
BE23,2014,4464.0
BE23,2015,3300.0
BE23,2016,3359.0
BE23,2017,1646.0
BE23,2018,2559.0
BE23,2019,4989.0
BE23,2020,745.0
BE23,2021,16949.0
BE23,2022,10059.0
BE23,2023,15935.0
BE24,2008,6660.0
BE24,2009,4479.0
BE24,2010,4289.0
BE24,2011,4174.0
BE24,2012,4153.0
BE24,2013,4546.0
BE24,2014,3540.0
BE24,2015,3347.0
BE24,2016,3491.0
BE24,2017,3242.0
BE24,2018,4796.0
BE24,2019,998.0
BE24,2020,1009.0
BE24,2021,15452.0
BE24,2022,10068.0
BE24,2023,13607.0
BE25,2008,5246.0
BE25,2009,4264.0
BE25,2010,5973.0
BE25,2011,4150.0
BE25,2012,4013.0
BE25,2013,5207.0
BE25,2014,4396.0
BE25,2015,4705.0
BE25,2016,3332.0
BE25,2017,4507.0
BE25,2018,2052.0
BE25,2019,3600.0
BE25,2020,2665.0
BE25,2021,12344.0
BE25,2022,9852.0
BE25,2023,8041.0
BE31,2008,3131.0
BE31,2009,3606.0
BE31,2010,2033.0
BE31,2011,2920.0
BE31,2012,2549.0
BE31,2013,1748.0
BE31,2014,2319.0
BE31,2015,2082.0
BE31,2016,2318.0
BE31,2017,1695.0
BE31,2018,1981.0
BE31,2019,941.0
BE31,2020,517.0
BE31,2021,7134.0
BE31,2022,5293.0
BE31,2023,4697.0
BE32,2008,17424.0
BE32,2009,15776.0
BE32,2010,14311.0
BE32,2011,12556.0
BE32,2012,11146.0
BE32,2013,11191.0
BE32,2014,12191.0
BE32,2015,13554.0
BE32,2016,11712.0
BE32,2017,10426.0
BE32,2018,5913.0
BE32,2019,7777.0
BE32,2020,4874.0
BE32,2021,29870.0
BE32,2022,20946.0
BE32,2023,20536.0
BE33,2008,17038.0
BE33,2009,12545.0
BE33,2010,12579.0
BE33,2011,11983.0
BE33,2012,11651.0
BE33,2013,10175.0
BE33,2014,8616.0
BE33,2015,9220.0
BE33,2016,7894.0
BE33,2017,9283.0
BE33,2018,6374.0
BE33,2019,5923.0
BE33,2020,4240.0
BE33,2021,28602.0
BE33,2022,23506.0
BE33,2023,27944.0
BE34,2008,3098.0
BE34,2009,3296.0
BE34,2010,1733.0
BE34,2011,2306.0
BE34,2012,1965.0
BE34,2013,2418.0
BE34,2014,2065.0
BE34,2015,2237.0
BE34,2016,2035.0
BE34,2017,996.0
BE34,2018,1180.0
BE34,2019,885.0
BE34,2020,1439.0
BE34,2021,6737.0
BE34,2022,5378.0
BE34,2023,6752.0
BE35,2008,6711.0
BE35,2009,5563.0
BE35,2010,4554.0
BE35,2011,3162.0
BE35,2012,2919.0
BE35,2013,3178.0
BE35,2014,3383.0
BE35,2015,2960.0
BE35,2016,3698.0
BE35,2017,2438.0
BE35,2018,3609.0
BE35,2019,2491.0
BE35,2020,2049.0
BE35,2021,7932.0
BE35,2022,10736.0
BE35,2023,11850.0
BG31,2008,3717.0
BG31,2009,6787.0
BG31,2010,4159.0
BG31,2011,4239.0
BG31,2012,4006.0
BG31,2013,4220.0
BG31,2014,3950.0
BG31,2015,3086.0
BG31,2016,1915.0
BG31,2017,6880.0
BG31,2018,3153.0
BG31,2019,4694.0
BG31,2020,2943.0
BG31,2021,3307.0
BG31,2022,4012.0
BG31,2023,2647.0
BG32,2008,4777.0
BG32,2009,4513.0
BG32,2010,5397.0
BG32,2011,3417.0
BG32,2012,4418.0
BG32,2013,3322.0
BG32,2014,3545.0
BG32,2015,6499.0
BG32,2016,4617.0
BG32,2017,9051.0
BG32,2018,6225.0
BG32,2019,5489.0
BG32,2020,4777.0
BG32,2021,2143.0
BG32,2022,5091.0
BG32,2023,2419.0
BG33,2008,3837.0
BG33,2009,3428.0
BG33,2010,3420.0
BG33,2011,4878.0
BG33,2012,5268.0
BG33,2013,6606.0
BG33,2014,6792.0
BG33,2015,5977.0
BG33,2016,4149.0
BG33,2017,5146.0
BG33,2018,6662.0
BG33,2019,5960.0
BG33,2020,3443.0
BG33,2021,3064.0
BG33,2022,1589.0
BG33,2023,3566.0
BG34,2008,2232.0
BG34,2009,2552.0
BG34,2010,3618.0
BG34,2011,2088.0
BG34,2012,5141.0
BG34,2013,4087.0
BG34,2014,2767.0
BG34,2015,2902.0
BG34,2016,4523.0
BG34,2017,4990.0
BG34,2018,2617.0
BG34,2019,2087.0
BG34,2020,2658.0
BG34,2021,2754.0
BG34,2022,2824.0
BG34,2023,4720.0
BG41,2008,5173.0
BG41,2009,3766.0
BG41,2010,5005.0
BG41,2011,4835.0
BG41,2012,6638.0
BG41,2013,7118.0
BG41,2014,7045.0
BG41,2015,5866.0
BG41,2016,7640.0
BG41,2017,6228.0
BG41,2018,5114.0
BG41,2019,4944.0
BG41,2020,9242.0
BG41,2021,4096.0
BG41,2022,5158.0
BG41,2023,1317.0
BG42,2008,9121.0
BG42,2009,8190.0
BG42,2010,6534.0
BG42,2011,4712.0
BG42,2012,8219.0
BG42,2013,8405.0
BG42,2014,11295.0
BG42,2015,4247.0
BG42,2016,4755.0
BG42,2017,4429.0
BG42,2018,2874.0
BG42,2019,3532.0
BG42,2020,1357.0
BG42,2021,749.0
BG42,2022,1160.0
BG42,2023,1757.0
CY00,2008,4128.0
CY00,2009,5021.0
CY00,2010,6548.0
CY00,2011,10977.0
CY00,2012,12644.0
CY00,2013,15032.0
CY00,2014,20351.0
CY00,2015,21666.0
CY00,2016,22218.0
CY00,2017,21503.0
CY00,2018,20372.0
CY00,2019,18275.0
CY00,2020,17485.0
CY00,2021,15703.0
CY00,2022,16000.0
CY00,2023,15174.0
CZ01,2008,1481.0
CZ01,2009,2351.0
CZ01,2010,2397.0
CZ01,2011,957.0
CZ01,2012,3469.0
CZ01,2013,3060.0
CZ01,2014,6880.0
CZ01,2015,2573.0
CZ01,2016,2774.0
CZ01,2017,984.0
CZ01,2018,1040.0
CZ01,2019,2091.0
CZ01,2020,1299.0
CZ01,2021,7884.0
CZ01,2022,7799.0
CZ01,2023,5718.0
CZ02,2008,1638.0
CZ02,2009,2060.0
CZ02,2010,3805.0
CZ02,2011,1590.0
CZ02,2012,4033.0
CZ02,2013,2756.0
CZ02,2014,4764.0
CZ02,2015,2804.0
CZ02,2016,2540.0
CZ02,2017,3245.0
CZ02,2018,1652.0
CZ02,2019,724.0
CZ02,2020,861.0
CZ02,2021,5377.0
CZ02,2022,2859.0
CZ02,2023,4927.0
CZ03,2008,2430.0
CZ03,2009,3008.0
CZ03,2010,3826.0
CZ03,2011,3062.0
CZ03,2012,4541.0
CZ03,2013,3208.0
CZ03,2014,4113.0
CZ03,2015,4490.0
CZ03,2016,2866.0
CZ03,2017,2250.0
CZ03,2018,1313.0
CZ03,2019,605.0
CZ03,2020,1554.0
CZ03,2021,3589.0
CZ03,2022,4307.0
CZ03,2023,7691.0
CZ04,2008,1676.0
CZ04,2009,2548.0
CZ04,2010,2771.0
CZ04,2011,2836.0
CZ04,2012,1507.0
CZ04,2013,2315.0
CZ04,2014,3140.0
CZ04,2015,2133.0
CZ04,2016,2740.0
CZ04,2017,1659.0
CZ04,2018,1281.0
CZ04,2019,464.0
CZ04,2020,625.0
CZ04,2021,6192.0
CZ04,2022,4432.0
CZ04,2023,5515.0
CZ05,2008,2792.0
CZ05,2009,3805.0
CZ05,2010,4956.0
CZ05,2011,3904.0
CZ05,2012,7293.0
CZ05,2013,4105.0
CZ05,2014,5726.0
CZ05,2015,5706.0
CZ05,2016,3781.0
CZ05,2017,3097.0
CZ05,2018,2225.0
CZ05,2019,2850.0
CZ05,2020,341.0
CZ05,2021,8104.0
CZ05,2022,7856.0
CZ05,2023,8407.0
CZ06,2008,4700.0
CZ06,2009,5370.0
CZ06,2010,6142.0
CZ06,2011,6052.0
CZ06,2012,5563.0
CZ06,2013,6679.0
CZ06,2014,8017.0
CZ06,2015,5050.0
CZ06,2016,4842.0
CZ06,2017,4354.0
CZ06,2018,2995.0
CZ06,2019,1969.0
CZ06,2020,224.0
CZ06,2021,6735.0
CZ06,2022,9345.0
CZ06,2023,8578.0
CZ07,2008,4028.0
CZ07,2009,3136.0
CZ07,2010,2964.0
CZ07,2011,4022.0
CZ07,2012,6236.0
CZ07,2013,5065.0
CZ07,2014,6766.0
CZ07,2015,4258.0
CZ07,2016,4436.0
CZ07,2017,2534.0
CZ07,2018,2310.0
CZ07,2019,1765.0
CZ07,2020,1341.0
CZ07,2021,2970.0
CZ07,2022,6474.0
CZ07,2023,5522.0
CZ08,2008,7306.0
CZ08,2009,6666.0
CZ08,2010,6426.0
CZ08,2011,8927.0
CZ08,2012,6958.0
CZ08,2013,5548.0
CZ08,2014,5722.0
CZ08,2015,6290.0
CZ08,2016,6323.0
CZ08,2017,5942.0
CZ08,2018,3952.0
CZ08,2019,4195.0
CZ08,2020,2111.0
CZ08,2021,8102.0
CZ08,2022,10718.0
CZ08,2023,9422.0
DE10,2008,144762.0
DE10,2009,134226.0
DE10,2010,128176.0
DE10,2011,120123.0
DE10,2012,95324.0
DE10,2013,110079.0
DE10,2014,99362.0
DE10,2015,107713.0
DE10,2016,99281.0
DE10,2017,102356.0
DE10,2018,82971.0
DE10,2019,78857.0
DE10,2020,73384.0
DE10,2021,60033.0
DE10,2022,56427.0
DE10,2023,40817.0
DE20,2008,184060.0
DE20,2009,186993.0
DE20,2010,156757.0
DE20,2011,119296.0
DE20,2012,111149.0
DE20,2013,106737.0
DE20,2014,101438.0
DE20,2015,91328.0
DE20,2016,81957.0
DE20,2017,86084.0
DE20,2018,73731.0
DE20,2019,75036.0
DE20,2020,70575.0
DE20,2021,78665.0
DE20,2022,52050.0
DE20,2023,55387.0
DE30,2008,89452.0
DE30,2009,122841.0
DE30,2010,98118.0
DE30,2011,72738.0
DE30,2012,87764.0
DE30,2013,89594.0
DE30,2014,97141.0
DE30,2015,90109.0
DE30,2016,69453.0
DE30,2017,78911.0
DE30,2018,70720.0
DE30,2019,59856.0
DE30,2020,44952.0
DE30,2021,46141.0
DE30,2022,28518.0
DE30,2023,37512.0
DE40,2008,106462.0
DE40,2009,120405.0
DE40,2010,79747.0
DE40,2011,66839.0
DE40,2012,81899.0
DE40,2013,87138.0
DE40,2014,84993.0
DE40,2015,82141.0
DE40,2016,61178.0
DE40,2017,57685.0
DE40,2018,50693.0
DE40,2019,44078.0
DE40,2020,32085.0
DE40,2021,35497.0
DE40,2022,29910.0
DE40,2023,30421.0
DE50,2008,15139.0
DE50,2009,24242.0
DE50,2010,9107.0
DE50,2011,9810.0
DE50,2012,11155.0
DE50,2013,13548.0
DE50,2014,12153.0
DE50,2015,11932.0
DE50,2016,13186.0
DE50,2017,11290.0
DE50,2018,9091.0
DE50,2019,8455.0
DE50,2020,6058.0
DE50,2021,7031.0
DE50,2022,6428.0
DE50,2023,5178.0
DE60,2008,45359.0
DE60,2009,16156.0
DE60,2010,28927.0
DE60,2011,10292.0
DE60,2012,22797.0
DE60,2013,23314.0
DE60,2014,25907.0
DE60,2015,26538.0
DE60,2016,17877.0
DE60,2017,21936.0
DE60,2018,21066.0
DE60,2019,19015.0
DE60,2020,20647.0
DE60,2021,9061.0
DE60,2022,14432.0
DE60,2023,10905.0
DE70,2008,121357.0
DE70,2009,96823.0
DE70,2010,95204.0
DE70,2011,83911.0
DE70,2012,81404.0
DE70,2013,84808.0
DE70,2014,76688.0
DE70,2015,69758.0
DE70,2016,68688.0
DE70,2017,60190.0
DE70,2018,54988.0
DE70,2019,57155.0
DE70,2020,48104.0
DE70,2021,55591.0
DE70,2022,44268.0
DE70,2023,36098.0
DE80,2008,72168.0
DE80,2009,83996.0
DE80,2010,75691.0
DE80,2011,50490.0
DE80,2012,57722.0
DE80,2013,59970.0
DE80,2014,53925.0
DE80,2015,53641.0
DE80,2016,40958.0
DE80,2017,39278.0
DE80,2018,33116.0
DE80,2019,36484.0
DE80,2020,26466.0
DE80,2021,23109.0
DE80,2022,22508.0
DE80,2023,21856.0
DE90,2008,145535.0
DE90,2009,134278.0
DE90,2010,135485.0
DE90,2011,109941.0
DE90,2012,114458.0
DE90,2013,119141.0
DE90,2014,106113.0
DE90,2015,103202.0
DE90,2016,93728.0
DE90,2017,94252.0
DE90,2018,90265.0
DE90,2019,76758.0
DE90,2020,52441.0
DE90,2021,58348.0
DE90,2022,60304.0
DE90,2023,52121.0
DEA0,2008,299452.0
DEA0,2009,304266.0
DEA0,2010,275299.0
DEA0,2011,214200.0
DEA0,2012,218422.0
DEA0,2013,226955.0
DEA0,2014,214305.0
DEA0,2015,226107.0
DEA0,2016,204863.0
DEA0,2017,186196.0
DEA0,2018,169047.0
DEA0,2019,160550.0
DEA0,2020,120661.0
DEA0,2021,119292.0
DEA0,2022,111892.0
DEA0,2023,106561.0
DEB0,2008,67956.0
DEB0,2009,56788.0
DEB0,2010,72828.0
DEB0,2011,51152.0
DEB0,2012,46089.0
DEB0,2013,44007.0
DEB0,2014,43751.0
DEB0,2015,41870.0
DEB0,2016,41520.0
DEB0,2017,37280.0
DEB0,2018,31463.0
DEB0,2019,31144.0
DEB0,2020,24574.0
DEB0,2021,25102.0
DEB0,2022,24333.0
DEB0,2023,14520.0
DEC0,2008,4299.0
DEC0,2009,11070.0
DEC0,2010,14299.0
DEC0,2011,14645.0
DEC0,2012,14848.0
DEC0,2013,11421.0
DEC0,2014,12098.0
DEC0,2015,11346.0
DEC0,2016,9531.0
DEC0,2017,6573.0
DEC0,2018,6556.0
DEC0,2019,6491.0
DEC0,2020,5844.0
DEC0,2021,4991.0
DEC0,2022,6587.0
DEC0,2023,5462.0
DED0,2008,184234.0
DED0,2009,194733.0
DED0,2010,206120.0
DED0,2011,148720.0
DED0,2012,143746.0
DED0,2013,155781.0
DED0,2014,144499.0
DED0,2015,135413.0
DED0,2016,114762.0
DED0,2017,97660.0
DED0,2018,103911.0
DED0,2019,97959.0
DED0,2020,81896.0
DED0,2021,68968.0
DED0,2022,54244.0
DED0,2023,57099.0
DEE0,2008,143065.0
DEE0,2009,98303.0
DEE0,2010,127672.0
DEE0,2011,97145.0
DEE0,2012,90720.0
DEE0,2013,95551.0
DEE0,2014,86006.0
DEE0,2015,80131.0
DEE0,2016,68705.0
DEE0,2017,66471.0
DEE0,2018,52248.0
DEE0,2019,52390.0
DEE0,2020,50073.0
DEE0,2021,40280.0
DEE0,2022,40344.0
DEE0,2023,37846.0
DEF0,2008,57070.0
DEF0,2009,51522.0
DEF0,2010,50505.0
DEF0,2011,53648.0
DEF0,2012,39372.0
DEF0,2013,37703.0
DEF0,2014,39621.0
DEF0,2015,39779.0
DEF0,2016,33064.0
DEF0,2017,32207.0
DEF0,2018,29991.0
DEF0,2019,30495.0
DEF0,2020,29546.0
DEF0,2021,18104.0
DEF0,2022,17557.0
DEF0,2023,12061.0
DEG0,2008,105320.0
DEG0,2009,93576.0
DEG0,2010,73834.0
DEG0,2011,61573.0
DEG0,2012,68406.0
DEG0,2013,73131.0
DEG0,2014,62886.0
DEG0,2015,62234.0
DEG0,2016,55874.0
DEG0,2017,52086.0
DEG0,2018,46845.0
DEG0,2019,40476.0
DEG0,2020,26968.0
DEG0,2021,28648.0
DEG0,2022,20292.0
DEG0,2023,20792.0
DK01,2008,15485.0
DK01,2009,16658.0
DK01,2010,18654.0
DK01,2011,20446.0
DK01,2012,22486.0
DK01,2013,22804.0
DK01,2014,20726.0
DK01,2015,19276.0
DK01,2016,17404.0
DK01,2017,18568.0
DK01,2018,15266.0
DK01,2019,15874.0
DK01,2020,16773.0
DK01,2021,13033.0
DK01,2022,8970.0
DK01,2023,9479.0
DK02,2008,9447.0
DK02,2009,9864.0
DK02,2010,9867.0
DK02,2011,10566.0
DK02,2012,11316.0
DK02,2013,11274.0
DK02,2014,10247.0
DK02,2015,9670.0
DK02,2016,7243.0
DK02,2017,8659.0
DK02,2018,6045.0
DK02,2019,5799.0
DK02,2020,6233.0
DK02,2021,5193.0
DK02,2022,3392.0
DK02,2023,3474.0
DK03,2008,12766.0
DK03,2009,14090.0
DK03,2010,17686.0
DK03,2011,19365.0
DK03,2012,17753.0
DK03,2013,17828.0
DK03,2014,16667.0
DK03,2015,16205.0
DK03,2016,15170.0
DK03,2017,14474.0
DK03,2018,12763.0
DK03,2019,11594.0
DK03,2020,9399.0
DK03,2021,9254.0
DK03,2022,6856.0
DK03,2023,6761.0
DK04,2008,15181.0
DK04,2009,16977.0
DK04,2010,18012.0
DK04,2011,15872.0
DK04,2012,18586.0
DK04,2013,19888.0
DK04,2014,17378.0
DK04,2015,16879.0
DK04,2016,14083.0
DK04,2017,14571.0
DK04,2018,11029.0
DK04,2019,10660.0
DK04,2020,10859.0
DK04,2021,8504.0
DK04,2022,6199.0
DK04,2023,9047.0
DK05,2008,7628.0
DK05,2009,8135.0
DK05,2010,7811.0
DK05,2011,6322.0
DK05,2012,7286.0
DK05,2013,6389.0
DK05,2014,7640.0
DK05,2015,6454.0
DK05,2016,6592.0
DK05,2017,6141.0
DK05,2018,5265.0
DK05,2019,4917.0
DK05,2020,4270.0
DK05,2021,4511.0
DK05,2022,2684.0
DK05,2023,2941.0
EE00,2008,4902.0
EE00,2009,10308.0
EE00,2010,10753.0
EE00,2011,10913.0
EE00,2012,10040.0
EE00,2013,8547.0
EE00,2014,6585.0
EE00,2015,5982.0
EE00,2016,5121.0
EE00,2017,3911.0
EE00,2018,3460.0
EE00,2019,3972.0
EE00,2020,4490.0
EE00,2021,10260.0
EE00,2022,11891.0
EE00,2023,11207.0
EL30,2008,21525.0
EL30,2009,35994.0
EL30,2010,43172.0
EL30,2011,45129.0
EL30,2012,52163.0
EL30,2013,65802.0
EL30,2014,77399.0
EL30,2015,79523.0
EL30,2016,80295.0
EL30,2017,76991.0
EL30,2018,69524.0
EL30,2019,71057.0
EL30,2020,65440.0
EL30,2021,48332.0
EL30,2022,31880.0
EL30,2023,35923.0
EL41,2008,490.0
EL41,2009,422.0
EL41,2010,909.0
EL41,2011,1759.0
EL41,2012,2158.0
EL41,2013,1166.0
EL41,2014,804.0
EL41,2015,765.0
EL41,2016,1099.0
EL41,2017,2147.0
EL41,2018,1731.0
EL41,2019,1348.0
EL41,2020,1784.0
EL41,2021,494.0
EL41,2022,1152.0
EL41,2023,1427.0
EL42,2008,1651.0
EL42,2009,1920.0
EL42,2010,3314.0
EL42,2011,2017.0
EL42,2012,2458.0
EL42,2013,2139.0
EL42,2014,2035.0
EL42,2015,2726.0
EL42,2016,3828.0
EL42,2017,3179.0
EL42,2018,4492.0
EL42,2019,3293.0
EL42,2020,3672.0
EL42,2021,3929.0
EL42,2022,3359.0
EL42,2023,3081.0
EL43,2008,3296.0
EL43,2009,5652.0
EL43,2010,6737.0
EL43,2011,6704.0
EL43,2012,7909.0
EL43,2013,8989.0
EL43,2014,8900.0
EL43,2015,10778.0
EL43,2016,11125.0
EL43,2017,8589.0
EL43,2018,8142.0
EL43,2019,6776.0
EL43,2020,4320.0
EL43,2021,3918.0
EL43,2022,9033.0
EL43,2023,4480.0
EL51,2008,4040.0
EL51,2009,3823.0
EL51,2010,4080.0
EL51,2011,4128.0
EL51,2012,6031.0
EL51,2013,5608.0
EL51,2014,5685.0
EL51,2015,4826.0
EL51,2016,6684.0
EL51,2017,5791.0
EL51,2018,5487.0
EL51,2019,7089.0
EL51,2020,8176.0
EL51,2021,6057.0
EL51,2022,5940.0
EL51,2023,9501.0
EL52,2008,13487.0
EL52,2009,14254.0
EL52,2010,16803.0
EL52,2011,18403.0
EL52,2012,19463.0
EL52,2013,21740.0
EL52,2014,26264.0
EL52,2015,27782.0
EL52,2016,30444.0
EL52,2017,32732.0
EL52,2018,34246.0
EL52,2019,33697.0
EL52,2020,27142.0
EL52,2021,25935.0
EL52,2022,20161.0
EL52,2023,13014.0
EL53,2008,2629.0
EL53,2009,1927.0
EL53,2010,2854.0
EL53,2011,3970.0
EL53,2012,3348.0
EL53,2013,2723.0
EL53,2014,2051.0
EL53,2015,2395.0
EL53,2016,3277.0
EL53,2017,4180.0
EL53,2018,4650.0
EL53,2019,4099.0
EL53,2020,2645.0
EL53,2021,2666.0
EL53,2022,4559.0
EL53,2023,3816.0
EL54,2008,2621.0
EL54,2009,3193.0
EL54,2010,3104.0
EL54,2011,2953.0
EL54,2012,3418.0
EL54,2013,3075.0
EL54,2014,2744.0
EL54,2015,3752.0
EL54,2016,4097.0
EL54,2017,2796.0
EL54,2018,1892.0
EL54,2019,4175.0
EL54,2020,4396.0
EL54,2021,1670.0
EL54,2022,3603.0
EL54,2023,3205.0
EL61,2008,5477.0
EL61,2009,6366.0
EL61,2010,5970.0
EL61,2011,6762.0
EL61,2012,8411.0
EL61,2013,12936.0
EL61,2014,15784.0
EL61,2015,13459.0
EL61,2016,12227.0
EL61,2017,12958.0
EL61,2018,10401.0
EL61,2019,10199.0
EL61,2020,11744.0
EL61,2021,10633.0
EL61,2022,16738.0
EL61,2023,5974.0
EL62,2008,898.0
EL62,2009,1044.0
EL62,2010,1149.0
EL62,2011,2281.0
EL62,2012,3656.0
EL62,2013,1974.0
EL62,2014,1197.0
EL62,2015,1018.0
EL62,2016,1675.0
EL62,2017,1688.0
EL62,2018,1150.0
EL62,2019,1335.0
EL62,2020,1171.0
EL62,2021,730.0
EL62,2022,903.0
EL62,2023,614.0
EL63,2008,4893.0
EL63,2009,5689.0
EL63,2010,5450.0
EL63,2011,5348.0
EL63,2012,5884.0
EL63,2013,7019.0
EL63,2014,7673.0
EL63,2015,9244.0
EL63,2016,13105.0
EL63,2017,10354.0
EL63,2018,9405.0
EL63,2019,8773.0
EL63,2020,12075.0
EL63,2021,15760.0
EL63,2022,7782.0
EL63,2023,3690.0
EL64,2008,6007.0
EL64,2009,3814.0
EL64,2010,4167.0
EL64,2011,5570.0
EL64,2012,7036.0
EL64,2013,4402.0
EL64,2014,5551.0
EL64,2015,7727.0
EL64,2016,10010.0
EL64,2017,10612.0
EL64,2018,12594.0
EL64,2019,10172.0
EL64,2020,6753.0
EL64,2021,6077.0
EL64,2022,7300.0
EL64,2023,5663.0
EL65,2008,4336.0
EL65,2009,3901.0
EL65,2010,5709.0
EL65,2011,6445.0
EL65,2012,7052.0
EL65,2013,8492.0
EL65,2014,10099.0
EL65,2015,9188.0
EL65,2016,7730.0
EL65,2017,7637.0
EL65,2018,6434.0
EL65,2019,5558.0
EL65,2020,4817.0
EL65,2021,2776.0
EL65,2022,6092.0
EL65,2023,3341.0
ES11,2008,32356.0
ES11,2009,33915.0
ES11,2010,42627.0
ES11,2011,55039.0
ES11,2012,60367.0
ES11,2013,70309.0
ES11,2014,70245.0
ES11,2015,75327.0
ES11,2016,72713.0
ES11,2017,63625.0
ES11,2018,66749.0
ES11,2019,66667.0
ES11,2020,60703.0
ES11,2021,55810.0
ES11,2022,49489.0
ES11,2023,63642.0
