geo,year,part_time
ES11,2014,136836.0
ES11,2015,144142.0
ES11,2016,139756.0
ES11,2017,133925.0
ES11,2018,149370.0
ES11,2019,151821.0
ES11,2020,136333.0
ES11,2021,141021.0
ES11,2022,142250.0
ES11,2023,160250.0
ES12,2008,52249.0
ES12,2009,39742.0
ES12,2010,47881.0
ES12,2011,54579.0
ES12,2012,43309.0
ES12,2013,62663.0
ES12,2014,46290.0
ES12,2015,49645.0
ES12,2016,52915.0
ES12,2017,63396.0
ES12,2018,57669.0
ES12,2019,55451.0
ES12,2020,44086.0
ES12,2021,54826.0
ES12,2022,53228.0
ES12,2023,53504.0
ES13,2008,25728.0
ES13,2009,25928.0
ES13,2010,21548.0
ES13,2011,28679.0
ES13,2012,34178.0
ES13,2013,31657.0
ES13,2014,35528.0
ES13,2015,33001.0
ES13,2016,31411.0
ES13,2017,33634.0
ES13,2018,36151.0
ES13,2019,34510.0
ES13,2020,36905.0
ES13,2021,31081.0
ES13,2022,32795.0
ES13,2023,30429.0
ES21,2008,146974.0
ES21,2009,126155.0
ES21,2010,134477.0
ES21,2011,147941.0
ES21,2012,148597.0
ES21,2013,144266.0
ES21,2014,140946.0
ES21,2015,154208.0
ES21,2016,152212.0
ES21,2017,161384.0
ES21,2018,151707.0
ES21,2019,143741.0
ES21,2020,139819.0
ES21,2021,147990.0
ES21,2022,139957.0
ES21,2023,158601.0
ES22,2008,36504.0
ES22,2009,35966.0
ES22,2010,38340.0
ES22,2011,38938.0
ES22,2012,36525.0
ES22,2013,36666.0
ES22,2014,41737.0
ES22,2015,51603.0
ES22,2016,46964.0
ES22,2017,41542.0
ES22,2018,48628.0
ES22,2019,46773.0
ES22,2020,44265.0
ES22,2021,42558.0
ES22,2022,52185.0
ES22,2023,38144.0
ES23,2008,17315.0
ES23,2009,17581.0
ES23,2010,20167.0
ES23,2011,17999.0
ES23,2012,20797.0
ES23,2013,21020.0
ES23,2014,19057.0
ES23,2015,20013.0
ES23,2016,17249.0
ES23,2017,17893.0
ES23,2018,20157.0
ES23,2019,19850.0
ES23,2020,18978.0
ES23,2021,15876.0
ES23,2022,20863.0
ES23,2023,20176.0
ES24,2008,68378.0
ES24,2009,79231.0
ES24,2010,78141.0
ES24,2011,81094.0
ES24,2012,75178.0
ES24,2013,90897.0
ES24,2014,82109.0
ES24,2015,73310.0
ES24,2016,77634.0
ES24,2017,86753.0
ES24,2018,93113.0
ES24,2019,81806.0
ES24,2020,71096.0
ES24,2021,89291.0
ES24,2022,88813.0
ES24,2023,73390.0
ES30,2008,318936.0
ES30,2009,388858.0
ES30,2010,332528.0
ES30,2011,357838.0
ES30,2012,410246.0
ES30,2013,405789.0
ES30,2014,400304.0
ES30,2015,389085.0
ES30,2016,397673.0
ES30,2017,381351.0
ES30,2018,397515.0
ES30,2019,456800.0
ES30,2020,375276.0
ES30,2021,420354.0
ES30,2022,440154.0
ES30,2023,449461.0
ES41,2008,127734.0
ES41,2009,125081.0
ES41,2010,132699.0
ES41,2011,131644.0
ES41,2012,129809.0
ES41,2013,128630.0
ES41,2014,150909.0
ES41,2015,133173.0
ES41,2016,145434.0
ES41,2017,137221.0
ES41,2018,133360.0
ES41,2019,154294.0
ES41,2020,136485.0
ES41,2021,131062.0
ES41,2022,145731.0
ES41,2023,136513.0
ES42,2008,93376.0
ES42,2009,101688.0
ES42,2010,91951.0
ES42,2011,96158.0
ES42,2012,101572.0
ES42,2013,110323.0
ES42,2014,108560.0
ES42,2015,97505.0
ES42,2016,97011.0
ES42,2017,105885.0
ES42,2018,105921.0
ES42,2019,119255.0
ES42,2020,107746.0
ES42,2021,113387.0
ES42,2022,106355.0
ES42,2023,124500.0
ES43,2008,42989.0
ES43,2009,51513.0
ES43,2010,47843.0
ES43,2011,56695.0
ES43,2012,48277.0
ES43,2013,49928.0
ES43,2014,52830.0
ES43,2015,60977.0
ES43,2016,61911.0
ES43,2017,55226.0
ES43,2018,55268.0
ES43,2019,64026.0
ES43,2020,55951.0
ES43,2021,55739.0
ES43,2022,59411.0
ES43,2023,59523.0
ES51,2008,450986.0
ES51,2009,450231.0
ES51,2010,410850.0
ES51,2011,451661.0
ES51,2012,441899.0
ES51,2013,477054.0
ES51,2014,471107.0
ES51,2015,459462.0
ES51,2016,464856.0
ES51,2017,484016.0
ES51,2018,494384.0
ES51,2019,484395.0
ES51,2020,473431.0
ES51,2021,499562.0
ES51,2022,441525.0
ES51,2023,455016.0
ES52,2008,293062.0
ES52,2009,291030.0
ES52,2010,306678.0
ES52,2011,321818.0
ES52,2012,292547.0
ES52,2013,335141.0
ES52,2014,324630.0
ES52,2015,351329.0
ES52,2016,338731.0
ES52,2017,353721.0
ES52,2018,349351.0
ES52,2019,316911.0
ES52,2020,323884.0
ES52,2021,345629.0
ES52,2022,348232.0
ES52,2023,330300.0
ES53,2008,50009.0
ES53,2009,52017.0
ES53,2010,61758.0
ES53,2011,58824.0
ES53,2012,70434.0
ES53,2013,70633.0
ES53,2014,67888.0
ES53,2015,65747.0
ES53,2016,81390.0
ES53,2017,55149.0
ES53,2018,69911.0
ES53,2019,77127.0
ES53,2020,68936.0
ES53,2021,73636.0
ES53,2022,44986.0
ES53,2023,55110.0
ES61,2008,393295.0
ES61,2009,426562.0
ES61,2010,427581.0
ES61,2011,446832.0
ES61,2012,426465.0
ES61,2013,451007.0
ES61,2014,471332.0
ES61,2015,487077.0
ES61,2016,464084.0
ES61,2017,522416.0
ES61,2018,489466.0
ES61,2019,465667.0
ES61,2020,430928.0
ES61,2021,444274.0
ES61,2022,439580.0
ES61,2023,457539.0
ES62,2008,84168.0
ES62,2009,74641.0
ES62,2010,79664.0
ES62,2011,83048.0
ES62,2012,87468.0
ES62,2013,96838.0
ES62,2014,96743.0
ES62,2015,94938.0
ES62,2016,91183.0
ES62,2017,81637.0
ES62,2018,84182.0
ES62,2019,96374.0
ES62,2020,85235.0
ES62,2021,85225.0
ES62,2022,91660.0
ES62,2023,90144.0
ES63,2008,1933.0
ES63,2009,1615.0
ES63,2010,2320.0
ES63,2011,4449.0
ES63,2012,2514.0
ES63,2013,4172.0
ES63,2014,2718.0
ES63,2015,3135.0
ES63,2016,4565.0
ES63,2017,4390.0
ES63,2018,4025.0
ES63,2019,3938.0
ES63,2020,2479.0
ES63,2021,2515.0
ES63,2022,1704.0
ES63,2023,1992.0
ES64,2008,1298.0
ES64,2009,2310.0
ES64,2010,1968.0
ES64,2011,2605.0
ES64,2012,4278.0
ES64,2013,1827.0
ES64,2014,3030.0
ES64,2015,3826.0
ES64,2016,2691.0
ES64,2017,3249.0
ES64,2018,4586.0
ES64,2019,4736.0
ES64,2020,3031.0
ES64,2021,3866.0
ES64,2022,4156.0
ES64,2023,2143.0
ES70,2008,83167.0
ES70,2009,100740.0
ES70,2010,95029.0
ES70,2011,100476.0
ES70,2012,108325.0
ES70,2013,123430.0
ES70,2014,118190.0
ES70,2015,132202.0
ES70,2016,113411.0
ES70,2017,128852.0
ES70,2018,110318.0
ES70,2019,110961.0
ES70,2020,114667.0
ES70,2021,93771.0
ES70,2022,112951.0
ES70,2023,117991.0
FI18,2008,170239.0
FI18,2009,166248.0
FI18,2010,173510.0
FI18,2011,177824.0
FI18,2012,176922.0
FI18,2013,183567.0
FI18,2014,170595.0
FI18,2015,175003.0
FI18,2016,185001.0
FI18,2017,188099.0
FI18,2018,192140.0
FI18,2019,203700.0
FI18,2020,191016.0
FI18,2021,208710.0
FI18,2022,228934.0
FI18,2023,222840.0
FI19,2008,77648.0
FI19,2009,74175.0
FI19,2010,86504.0
FI19,2011,85262.0
FI19,2012,92583.0
FI19,2013,82155.0
FI19,2014,92094.0
FI19,2015,82212.0
FI19,2016,91528.0
FI19,2017,97448.0
FI19,2018,97773.0
FI19,2019,101198.0
FI19,2020,97506.0
FI19,2021,99510.0
FI19,2022,109837.0
FI19,2023,119509.0
FI1D,2008,70468.0
FI1D,2009,70771.0
FI1D,2010,74705.0
FI1D,2011,75058.0
FI1D,2012,77179.0
FI1D,2013,76570.0
FI1D,2014,76682.0
FI1D,2015,74666.0
FI1D,2016,77284.0
FI1D,2017,88306.0
FI1D,2018,80700.0
FI1D,2019,85786.0
FI1D,2020,84505.0
FI1D,2021,94177.0
FI1D,2022,102566.0
FI1D,2023,86395.0
FI20,2008,2302.0
FI20,2009,3128.0
FI20,2010,2443.0
FI20,2011,3890.0
FI20,2012,3253.0
FI20,2013,3536.0
FI20,2014,2424.0
FI20,2015,1689.0
FI20,2016,2233.0
FI20,2017,2196.0
FI20,2018,3058.0
FI20,2019,2225.0
FI20,2020,2361.0
FI20,2021,2513.0
FI20,2022,2448.0
FI20,2023,3061.0
FR10,2008,657808.0
FR10,2009,648725.0
FR10,2010,645867.0
FR10,2011,627737.0
FR10,2012,675747.0
FR10,2013,719546.0
FR10,2014,710193.0
FR10,2015,680655.0
FR10,2016,647965.0
FR10,2017,737957.0
FR10,2018,686336.0
FR10,2019,713816.0
FR10,2020,647344.0
FR10,2021,680232.0
FR10,2022,642484.0
FR10,2023,668965.0
FR21,2008,92384.0
FR21,2009,93267.0
FR21,2010,96313.0
FR21,2011,89158.0
FR21,2012,94264.0
FR22,2008,115679.0
FR22,2009,103261.0
FR22,2010,119628.0
FR22,2011,115393.0
FR22,2012,111072.0
FR23,2008,111765.0
FR23,2009,129213.0
FR23,2010,128836.0
FR23,2011,137435.0
FR23,2012,132158.0
FR24,2008,168883.0
FR24,2009,156359.0
FR24,2010,161521.0
FR24,2011,151241.0
FR24,2012,155618.0
FR25,2008,88715.0
FR25,2009,102505.0
FR25,2010,100016.0
FR25,2011,101520.0
FR25,2012,96311.0
FR26,2008,114643.0
FR26,2009,127701.0
FR26,2010,120908.0
FR26,2011,110469.0
FR26,2012,114397.0
FR30,2008,267984.0
FR30,2009,288209.0
FR30,2010,276023.0
FR30,2011,291621.0
FR30,2012,264805.0
FR41,2008,147347.0
FR41,2009,167524.0
FR41,2010,151353.0
FR41,2011,173281.0
FR41,2012,172602.0
FR42,2008,140473.0
FR42,2009,152536.0
FR42,2010,137171.0
FR42,2011,145165.0
FR42,2012,158547.0
FR43,2008,82794.0
FR43,2009,99863.0
FR43,2010,81761.0
FR43,2011,92244.0
FR43,2012,81185.0
FR51,2008,278300.0
FR51,2009,266427.0
FR51,2010,290489.0
FR51,2011,293543.0
FR51,2012,282541.0
FR52,2008,222468.0
FR52,2009,241382.0
FR52,2010,246550.0
FR52,2011,223463.0
FR52,2012,234269.0
FR53,2008,126260.0
FR53,2009,114508.0
FR53,2010,125580.0
FR53,2011,130889.0
FR53,2012,118668.0
FR61,2008,212846.0
FR61,2009,193735.0
FR61,2010,210980.0
FR61,2011,222604.0
FR61,2012,220383.0
FR62,2008,215600.0
FR62,2009,220028.0
FR62,2010,194568.0
FR62,2011,211717.0
FR62,2012,192620.0
FR63,2008,40148.0
FR63,2009,41441.0
FR63,2010,45184.0
FR63,2011,41036.0
FR63,2012,45108.0
FR71,2008,486718.0
FR71,2009,494164.0
FR71,2010,503490.0
FR71,2011,488499.0
FR71,2012,500095.0
FR72,2008,102847.0
FR72,2009,101373.0
FR72,2010,114531.0
FR72,2011,109605.0
FR72,2012,101644.0
FR81,2008,179997.0
FR81,2009,185748.0
FR81,2010,190097.0
FR81,2011,197155.0
FR81,2012,187830.0
FR82,2008,361491.0
FR82,2009,345131.0
FR82,2010,356547.0
FR82,2011,337087.0
FR82,2012,344553.0
FR83,2008,10848.0
FR83,2009,17527.0
FR83,2010,12331.0
FR83,2011,12336.0
FR83,2012,13120.0
FRB0,2013,165528.0
FRB0,2014,160766.0
FRB0,2015,155651.0
FRB0,2016,171268.0
FRB0,2017,170150.0
FRB0,2018,145494.0
FRB0,2019,152283.0
FRB0,2020,130360.0
FRB0,2021,158503.0
FRB0,2022,126082.0
FRB0,2023,142838.0
FRC1,2013,105067.0
FRC1,2014,108693.0
FRC1,2015,115449.0
FRC1,2016,131548.0
FRC1,2017,96427.0
FRC1,2018,110476.0
FRC1,2019,106482.0
FRC1,2020,86768.0
FRC1,2021,112103.0
FRC1,2022,117515.0
FRC1,2023,117917.0
FRC2,2013,82393.0
FRC2,2014,75843.0
FRC2,2015,96470.0
FRC2,2016,86425.0
FRC2,2017,96056.0
FRC2,2018,89141.0
FRC2,2019,88045.0
FRC2,2020,82830.0
FRC2,2021,96251.0
FRC2,2022,83858.0
FRC2,2023,82650.0
FRD1,2013,84373.0
FRD1,2014,101897.0
FRD1,2015,104469.0
FRD1,2016,101580.0
FRD1,2017,94341.0
FRD1,2018,118708.0
FRD1,2019,80795.0
FRD1,2020,98530.0
FRD1,2021,91346.0
FRD1,2022,92140.0
FRD1,2023,115190.0
FRD2,2013,112510.0
FRD2,2014,137658.0
FRD2,2015,123150.0
FRD2,2016,129471.0
FRD2,2017,127405.0
FRD2,2018,129411.0
FRD2,2019,108543.0
FRD2,2020,101074.0
FRD2,2021,122839.0
FRD2,2022,123437.0
FRD2,2023,112466.0
FRE1,2013,288583.0
FRE1,2014,267031.0
FRE1,2015,283747.0
FRE1,2016,259606.0
FRE1,2017,298068.0
FRE1,2018,272729.0
FRE1,2019,278461.0
FRE1,2020,223319.0
FRE1,2021,262237.0
FRE1,2022,257632.0
FRE1,2023,264670.0
FRE2,2013,131353.0
FRE2,2014,119396.0
FRE2,2015,99538.0
FRE2,2016,111876.0
FRE2,2017,116457.0
FRE2,2018,100968.0
FRE2,2019,117764.0
FRE2,2020,99525.0
FRE2,2021,115273.0
FRE2,2022,113836.0
FRE2,2023,115386.0
FRF1,2013,124379.0
FRF1,2014,142060.0
FRF1,2015,147539.0
FRF1,2016,143502.0
FRF1,2017,150479.0
FRF1,2018,161809.0
FRF1,2019,148747.0
FRF1,2020,134356.0
FRF1,2021,137329.0
FRF1,2022,145738.0
FRF1,2023,154077.0
FRF2,2013,84299.0
FRF2,2014,96775.0
FRF2,2015,84749.0
FRF2,2016,99635.0
FRF2,2017,83876.0
FRF2,2018,81011.0
FRF2,2019,92251.0
FRF2,2020,75383.0
FRF2,2021,77511.0
FRF2,2022,71891.0
FRF2,2023,84073.0
FRF3,2013,189582.0
FRF3,2014,167004.0
FRF3,2015,171550.0
FRF3,2016,193541.0
FRF3,2017,169126.0
FRF3,2018,165235.0
FRF3,2019,182382.0
FRF3,2020,170535.0
FRF3,2021,152501.0
FRF3,2022,176840.0
FRF3,2023,173209.0
FRG0,2013,280664.0
FRG0,2014,319951.0
FRG0,2015,280750.0
FRG0,2016,303106.0
FRG0,2017,320493.0
FRG0,2018,267862.0
FRG0,2019,265707.0
FRG0,2020,288789.0
FRG0,2021,299703.0
FRG0,2022,264869.0
FRG0,2023,275158.0
FRH0,2013,252330.0
FRH0,2014,238709.0
FRH0,2015,260194.0
FRH0,2016,221217.0
FRH0,2017,266263.0
FRH0,2018,234685.0
FRH0,2019,246541.0
FRH0,2020,230293.0
FRH0,2021,215855.0
FRH0,2022,255408.0
FRH0,2023,273151.0
FRI1,2013,267586.0
FRI1,2014,203823.0
FRI1,2015,228914.0
FRI1,2016,241440.0
FRI1,2017,263817.0
FRI1,2018,237506.0
FRI1,2019,264434.0
FRI1,2020,236093.0
FRI1,2021,218611.0
FRI1,2022,208262.0
FRI1,2023,230319.0
FRI2,2013,49433.0
FRI2,2014,46929.0
FRI2,2015,40974.0
FRI2,2016,51172.0
FRI2,2017,50669.0
FRI2,2018,35242.0
FRI2,2019,46905.0
FRI2,2020,38016.0
FRI2,2021,47748.0
FRI2,2022,41038.0
FRI2,2023,39658.0
FRI3,2013,123570.0
FRI3,2014,116455.0
FRI3,2015,142580.0
FRI3,2016,124665.0
FRI3,2017,129600.0
FRI3,2018,114418.0
FRI3,2019,101026.0
FRI3,2020,100964.0
FRI3,2021,131811.0
FRI3,2022,111956.0
FRI3,2023,127336.0
FRJ1,2013,199144.0
FRJ1,2014,180699.0
FRJ1,2015,186192.0
FRJ1,2016,207830.0
FRJ1,2017,214040.0
FRJ1,2018,221241.0
FRJ1,2019,197554.0
FRJ1,2020,184239.0
FRJ1,2021,197009.0
FRJ1,2022,191015.0
FRJ1,2023,186749.0
FRJ2,2013,201286.0
FRJ2,2014,250714.0
FRJ2,2015,220037.0
FRJ2,2016,241005.0
FRJ2,2017,232235.0
FRJ2,2018,205593.0
FRJ2,2019,236844.0
FRJ2,2020,215532.0
FRJ2,2021,195070.0
FRJ2,2022,216065.0
FRJ2,2023,263051.0
FRK1,2013,108640.0
FRK1,2014,89347.0
FRK1,2015,115436.0
FRK1,2016,111986.0
FRK1,2017,109693.0
FRK1,2018,94465.0
FRK1,2019,108624.0
FRK1,2020,77375.0
FRK1,2021,118875.0
FRK1,2022,97543.0
FRK1,2023,115144.0
FRK2,2013,509571.0
FRK2,2014,500201.0
FRK2,2015,539913.0
FRK2,2016,531897.0
FRK2,2017,551567.0
FRK2,2018,550199.0
FRK2,2019,550408.0
FRK2,2020,495278.0
FRK2,2021,522807.0
FRK2,2022,529730.0
FRK2,2023,509267.0
FRL0,2013,367191.0
FRL0,2014,309294.0
FRL0,2015,315955.0
FRL0,2016,354005.0
FRL0,2017,373311.0
FRL0,2018,342885.0
FRL0,2019,305521.0
FRL0,2020,268659.0
FRL0,2021,325966.0
FRL0,2022,323289.0
FRL0,2023,362456.0
FRM0,2013,18032.0
FRM0,2014,10835.0
FRM0,2015,16014.0
FRM0,2016,11247.0
FRM0,2017,15536.0
FRM0,2018,19349.0
FRM0,2019,16351.0
FRM0,2020,21851.0
FRM0,2021,9771.0
FRM0,2022,13113.0
FRM0,2023,16477.0
FRY1,2014,18921.0
FRY1,2015,18133.0
FRY1,2016,16092.0
FRY1,2017,18421.0
FRY1,2018,18088.0
FRY1,2019,17455.0
FRY1,2020,14932.0
FRY1,2021,16480.0
FRY1,2022,18940.0
FRY1,2023,18551.0
FRY2,2014,20579.0
FRY2,2015,22015.0
FRY2,2016,21310.0
FRY2,2017,17386.0
FRY2,2018,19331.0
FRY2,2019,16391.0
FRY2,2020,17263.0
FRY2,2021,19896.0
FRY2,2022,17705.0
FRY2,2023,16010.0
FRY3,2014,6703.0
FRY3,2015,7647.0
FRY3,2016,7419.0
FRY3,2017,8411.0
FRY3,2018,8490.0
FRY3,2019,8672.0
FRY3,2020,5945.0
FRY3,2021,10263.0
FRY3,2022,6928.0
FRY3,2023,8173.0
FRY4,2014,50635.0
FRY4,2015,55171.0
FRY4,2016,56701.0
FRY4,2017,61988.0
FRY4,2018,48499.0
FRY4,2019,50544.0
FRY4,2020,53245.0
FRY4,2021,56816.0
FRY4,2022,59514.0
FRY4,2023,65238.0
HR03,2008,21536.0
HR03,2009,24375.0
HR03,2010,23542.0
HR03,2011,25400.0
HR03,2012,20428.0
HR03,2013,20381.0
HR03,2014,19496.0
HR03,2015,22487.0
HR03,2016,24582.0
HR03,2017,23546.0
HR03,2018,25686.0
HR03,2019,24193.0
HR03,2020,27053.0
HR03,2021,29765.0
HR03,2022,32517.0
HR03,2023,23429.0
HR04,2008,90129.0
HR04,2009,87446.0
HR04,2010,92486.0
HR04,2011,88492.0
HR04,2012,63922.0
HR04,2013,57791.0
HR04,2014,61869.0
HR04,2015,68041.0
HR04,2016,62358.0
HR04,2017,52305.0
HR04,2018,54617.0
HR04,2019,51425.0
HR04,2020,41785.0
HR04,2021,43543.0
HR04,2022,41662.0
HR04,2023,35645.0
HU10,2008,45081.0
HU10,2009,61034.0
HU10,2010,63732.0
HU10,2011,67868.0
HU10,2012,77105.0
HU10,2013,76306.0
HU10,2014,78047.0
HU10,2015,69674.0
HU10,2016,64590.0
HU10,2017,56663.0
HU10,2018,63406.0
HU10,2019,69665.0
HU10,2020,67896.0
HU10,2021,69820.0
HU10,2022,63703.0
HU10,2023,56892.0
HU21,2008,14960.0
HU21,2009,13371.0
HU21,2010,16649.0
HU21,2011,21199.0
HU21,2012,20776.0
HU21,2013,23301.0
HU21,2014,18503.0
HU21,2015,15707.0
HU21,2016,15318.0
HU21,2017,13491.0
HU21,2018,13066.0
HU21,2019,13693.0
HU21,2020,17073.0
HU21,2021,15988.0
HU21,2022,12428.0
HU21,2023,10158.0
HU22,2008,13657.0
HU22,2009,15090.0
HU22,2010,14934.0
HU22,2011,19225.0
HU22,2012,23779.0
HU22,2013,23060.0
HU22,2014,20742.0
HU22,2015,25953.0
HU22,2016,17681.0
HU22,2017,18822.0
HU22,2018,19169.0
HU22,2019,18833.0
HU22,2020,21475.0
HU22,2021,19894.0
HU22,2022,17743.0
HU22,2023,22212.0
HU23,2008,15226.0
HU23,2009,20891.0
HU23,2010,21467.0
HU23,2011,25204.0
HU23,2012,27419.0
HU23,2013,25703.0
HU23,2014,27770.0
HU23,2015,26892.0
HU23,2016,20827.0
HU23,2017,23369.0
HU23,2018,19281.0
HU23,2019,23168.0
HU23,2020,20977.0
HU23,2021,18803.0
HU23,2022,18854.0
HU23,2023,17644.0
HU31,2008,20785.0
HU31,2009,22369.0
HU31,2010,23045.0
HU31,2011,24606.0
HU31,2012,23704.0
HU31,2013,23930.0
HU31,2014,22135.0
HU31,2015,22087.0
HU31,2016,17637.0
HU31,2017,15843.0
HU31,2018,15726.0
HU31,2019,16976.0
HU31,2020,19825.0
HU31,2021,21536.0
HU31,2022,19265.0
HU31,2023,16763.0
HU32,2008,30057.0
HU32,2009,30175.0
HU32,2010,29186.0
HU32,2011,40182.0
HU32,2012,38686.0
HU32,2013,36186.0
HU32,2014,39147.0
HU32,2015,37384.0
HU32,2016,35206.0
HU32,2017,25930.0
HU32,2018,23594.0
HU32,2019,27220.0
HU32,2020,31133.0
HU32,2021,29500.0
HU32,2022,27950.0
HU32,2023,31099.0
HU33,2008,25814.0
HU33,2009,30062.0
HU33,2010,35740.0
HU33,2011,39585.0
HU33,2012,41623.0
HU33,2013,38471.0
HU33,2014,38541.0
HU33,2015,38895.0
HU33,2016,35493.0
HU33,2017,34136.0
HU33,2018,30511.0
HU33,2019,23495.0
HU33,2020,29000.0
HU33,2021,29880.0
HU33,2022,32054.0
HU33,2023,28468.0
IE01,2008,97824.0
IE01,2009,100071.0
IE01,2010,103139.0
IE01,2011,109993.0
IE01,2012,74918.0
IE01,2013,80762.0
IE01,2014,79010.0
IE01,2015,76757.0
IE01,2016,80030.0
IE01,2017,73065.0
IE01,2018,76539.0
IE01,2019,79147.0
IE01,2020,68998.0
IE01,2021,78476.0
IE01,2022,87505.0
IE01,2023,102638.0
IE02,2008,280862.0
IE02,2009,284315.0
IE02,2010,288359.0
IE02,2011,290656.0
IE02,2012,331338.0
IE02,2013,337405.0
IE02,2014,338389.0
IE02,2015,343372.0
IE02,2016,354349.0
IE02,2017,344125.0
IE02,2018,347326.0
IE02,2019,358973.0
IE02,2020,331729.0
IE02,2021,382699.0
IE02,2022,389141.0
IE02,2023,421594.0
ITC1,2008,243289.0
ITC1,2009,233548.0
ITC1,2010,257705.0
ITC1,2011,275750.0
ITC1,2012,280796.0
ITC1,2013,293817.0
ITC1,2014,305014.0
ITC1,2015,307396.0
ITC1,2016,308862.0
ITC1,2017,311167.0
ITC1,2018,304503.0
ITC1,2019,327301.0
ITC1,2020,302750.0
ITC1,2021,287961.0
ITC1,2022,279454.0
ITC1,2023,280096.0
ITC2,2008,6816.0
ITC2,2009,7205.0
ITC2,2010,6975.0
ITC2,2011,6888.0
ITC2,2012,7935.0
ITC2,2013,8686.0
ITC2,2014,8747.0
ITC2,2015,9412.0
ITC2,2016,9222.0
ITC2,2017,9592.0
ITC2,2018,9717.0
ITC2,2019,8959.0
ITC2,2020,9173.0
ITC2,2021,8555.0
ITC2,2022,8925.0
ITC2,2023,9446.0
ITC3,2008,102204.0
ITC3,2009,103014.0
ITC3,2010,109794.0
ITC3,2011,111291.0
ITC3,2012,110062.0
ITC3,2013,110338.0
ITC3,2014,117100.0
ITC3,2015,119058.0
ITC3,2016,124364.0
ITC3,2017,123926.0
ITC3,2018,123084.0
ITC3,2019,116122.0
ITC3,2020,107168.0
ITC3,2021,109350.0
ITC3,2022,114468.0
ITC3,2023,124136.0
ITC4,2008,609180.0
ITC4,2009,621526.0
ITC4,2010,639417.0
ITC4,2011,627227.0
ITC4,2012,689228.0
ITC4,2013,738707.0
ITC4,2014,748394.0
ITC4,2015,751098.0
ITC4,2016,759041.0
ITC4,2017,781273.0
ITC4,2018,764515.0
ITC4,2019,780844.0
ITC4,2020,741506.0
ITC4,2021,730452.0
ITC4,2022,758100.0
ITC4,2023,734899.0
ITF1,2008,68718.0
ITF1,2009,58322.0
ITF1,2010,63670.0
ITF1,2011,67841.0
ITF1,2012,77284.0
ITF1,2013,70332.0
ITF1,2014,75300.0
ITF1,2015,75271.0
ITF1,2016,79174.0
ITF1,2017,75925.0
ITF1,2018,84746.0
ITF1,2019,86571.0
ITF1,2020,78767.0
ITF1,2021,85010.0
ITF1,2022,84948.0
ITF1,2023,81677.0
ITF2,2008,12328.0
ITF2,2009,12929.0
ITF2,2010,12765.0
ITF2,2011,13487.0
ITF2,2012,14173.0
ITF2,2013,15342.0
ITF2,2014,16659.0
ITF2,2015,16879.0
ITF2,2016,16694.0
ITF2,2017,17810.0
ITF2,2018,15034.0
ITF2,2019,17741.0
ITF2,2020,18624.0
ITF2,2021,15801.0
ITF2,2022,18683.0
ITF2,2023,20699.0
ITF3,2008,185027.0
ITF3,2009,170291.0
ITF3,2010,162757.0
ITF3,2011,175492.0
