geo,year,greek_tourism_Arrivals__Hotel_Arrivals_Natives,greek_tourism_Arrivals__Hotel_Arrivals_Foreign,greek_tourism_Arrivals__Hotel_Arrivals_Total,greek_tourism_Arrivals__Hotel_Beds,greek_tourism_Arrivals__Hotel_Arrivals_Natives_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Foreign_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Total_pct_diff,greek_tourism_Arrivals__Hotel_Beds_pct_diff,_row_order_,__conflict_file
EL623,2019,4027,3408,7435,266,5.973684210526316,-4.857621440536013,0.7179626117583311,-0.3745318352059925,337,greek_tourism_Arrivals
EL623,2019,44514,174755,219269,12106,23.188044831880447,6.134682424963864,9.20369143727993,9.417932031814894,436,greek_tourism_Arrivals
EL623,2020,3174,1322,4496,274,-21.182021355848025,-61.208920187793424,-39.52925353059852,3.007518796992481,338,greek_tourism_Arrivals
EL623,2020,17281,27255,44536,6418,-61.17850563867548,-84.40387971731853,-79.68887530841113,-46.98496613249628,437,greek_tourism_Arrivals
EL623,2021,2987,1914,4901,228,-5.891619407687461,44.78063540090771,9.00800711743772,-16.78832116788321,339,greek_tourism_Arrivals
EL623,2021,29175,67862,97037,9483,68.82703547248423,148.98917629792695,117.8844081192743,47.7563103770645,438,greek_tourism_Arrivals
EL623,2022,3258,3747,7005,265,9.072648141948443,95.7680250783699,42.93001428279943,16.228070175438596,340,greek_tourism_Arrivals
EL623,2022,39031,174600,213631,11604,33.78234790059983,157.28684683622646,120.15416799777404,22.366339765896868,439,greek_tourism_Arrivals
EL623,2023,3367,4155,7522,283,3.34561080417434,10.88871096877502,7.380442541042114,6.79245283018868,341,greek_tourism_Arrivals
EL623,2023,42638,191132,233770,11910,9.241372242576414,9.468499427262314,9.427002635385314,2.637021716649431,440,greek_tourism_Arrivals
EL412,2015,6463,3447,9910,1049,,,,,342,greek_tourism_Arrivals
EL412,2015,19713,104817,124530,9751,,,,,675,greek_tourism_Arrivals
EL412,2016,6732,2050,8782,1037,4.162153798545567,-40.52799535828257,-11.382441977800202,-1.1439466158245948,343,greek_tourism_Arrivals
EL412,2016,20196,89177,109373,9454,2.45015979302998,-14.921243691385936,-12.171364329880353,-3.045841452158753,676,greek_tourism_Arrivals
EL412,2017,7670,2376,10046,1037,13.933452168746284,15.902439024390244,14.39307674789342,0.0,344,greek_tourism_Arrivals
EL412,2017,22687,111122,133809,10417,12.334125569419689,24.608363142962872,22.3418942517806,10.186164586418448,677,greek_tourism_Arrivals
EL412,2018,7576,2359,9935,942,-1.225554106910039,-0.7154882154882155,-1.1049173800517618,-9.161041465766631,345,greek_tourism_Arrivals
EL412,2018,28493,141223,169716,11648,25.591748578481067,27.088245351955507,26.83451785754321,11.817221848900836,678,greek_tourism_Arrivals
EL412,2019,8328,3872,12200,1022,9.926082365364309,64.13734633319204,22.79818822345244,8.492569002123142,346,greek_tourism_Arrivals
EL412,2019,32223,143498,175721,13387,13.0909346155196,1.610927398511574,3.5382639232600344,14.929601648351648,679,greek_tourism_Arrivals
EL412,2020,3682,797,4479,867,-55.78770413064361,-79.4163223140496,-63.28688524590164,-15.16634050880626,347,greek_tourism_Arrivals
EL412,2020,15177,14031,29208,5206,-52.9001024113211,-90.22216337509931,-83.37819611770932,-61.111526107417646,680,greek_tourism_Arrivals
EL412,2021,5539,2896,8435,793,50.43454644215101,263.3626097867001,88.32328644786783,-8.535178777393309,348,greek_tourism_Arrivals
EL412,2021,25374,58881,84255,7594,67.18719114449496,319.6493478725679,188.46548890714877,45.87014982712255,681,greek_tourism_Arrivals
EL412,2022,8348,3332,11680,1096,50.71312511283625,15.05524861878453,38.47065797273267,38.20933165195461,349,greek_tourism_Arrivals
EL412,2022,31175,122925,154100,10723,22.861984708757,108.76853314311916,82.89715743872767,41.2035817750856,682,greek_tourism_Arrivals
EL412,2023,8935,4463,13398,949,7.031624341159559,33.94357743097239,14.70890410958904,-13.412408759124087,350,greek_tourism_Arrivals
EL412,2023,33858,141210,175068,10688,8.60625501202887,14.874923733984136,13.606748864373785,-0.326401193695794,683,greek_tourism_Arrivals
EL421,2015,13222,17624,30846,3279,,,,,369,greek_tourism_Arrivals
EL421,2015,4029,35013,39042,4173,,,,,387,greek_tourism_Arrivals
EL421,2015,37901,773828,811729,50426,,,,,468,greek_tourism_Arrivals
EL421,2015,94265,1515480,1609745,87051,,,,,666,greek_tourism_Arrivals
EL421,2016,19218,17481,36699,3403,45.34866132203902,-0.8113935542442126,18.974907605524216,3.7816407441293074,370,greek_tourism_Arrivals
EL421,2016,4290,38164,42288,4287,6.4780342516753535,8.999514466055466,8.314123251882588,2.731847591660676,388,greek_tourism_Arrivals
EL421,2016,36548,622180,658747,47372,-3.5698266536503,-19.597119773386336,-18.84643766577269,-6.056399476460556,469,greek_tourism_Arrivals
EL421,2016,107901,1694077,1802002,89323,14.465602291412509,11.78484704516061,11.943320215313609,2.6099642738164985,667,greek_tourism_Arrivals
EL421,2017,20099,17427,37526,3382,4.584243937974816,-0.3089068131113781,2.2534673969317964,-0.6171025565677344,371,greek_tourism_Arrivals
EL421,2017,3978,44354,48332,4579,-7.272727272727272,16.219473849701288,14.292470677260688,6.8112899463494285,389,greek_tourism_Arrivals
EL421,2017,39489,827473,866962,49729,8.046951953595272,32.99575685492944,31.607734076967333,4.975512961242928,470,greek_tourism_Arrivals
EL421,2017,114716,1754993,1869709,91321,6.315974828778232,3.5958223858773835,3.757321024061016,2.2368259015035323,668,greek_tourism_Arrivals
EL421,2018,34401,48468,82869,5574,71.15776904323599,178.12015837493544,120.83089058252943,64.81371969248964,372,greek_tourism_Arrivals
EL421,2018,9504,78955,88459,6040,138.91402714932127,78.01100238986336,83.02366961847223,31.906529810002183,390,greek_tourism_Arrivals
EL421,2018,74209,1154572,1228781,61911,87.9232191243131,39.52986985678083,41.73412444836106,24.496772506987877,471,greek_tourism_Arrivals
EL421,2018,181396,2275244,2456640,110394,58.12615502632589,29.644049862307146,31.39156949022549,20.885667042629844,669,greek_tourism_Arrivals
EL421,2019,27789,52119,79908,5306,-19.220371500828463,7.532805149789552,-3.5731093653839188,-4.808037316110513,373,greek_tourism_Arrivals
EL421,2019,10589,79287,89876,6483,11.41624579124579,0.4204926857070483,1.601872053719802,7.3344370860927155,391,greek_tourism_Arrivals
EL421,2019,68229,1229686,1297915,65040,-8.058321766901589,6.505787425989891,5.62622631697593,5.054029170906624,472,greek_tourism_Arrivals
EL421,2019,182613,2236949,2419562,114555,0.6709078480231097,-1.6831161844619742,-1.5092972515305458,3.7692265884015432,670,greek_tourism_Arrivals
EL421,2020,15127,13480,28607,3912,-45.56479182410306,-74.13611159078263,-64.20008009210592,-26.272144741801736,374,greek_tourism_Arrivals
EL421,2020,10073,10895,20968,3709,-4.872981395788082,-86.25878138913062,-76.67007877520139,-42.78883233071109,392,greek_tourism_Arrivals
EL421,2020,29951,405991,435942,38221,-56.102243913878254,-66.98417319543363,-66.41213022424427,-41.23462484624847,473,greek_tourism_Arrivals
EL421,2020,62694,613062,675756,67638,-65.66838067388412,-72.5938320453439,-72.07114345488978,-40.955872724891975,671,greek_tourism_Arrivals
EL421,2021,15890,32919,48809,3417,5.043961129106895,144.20623145400592,70.61907924633832,-12.653374233128831,375,greek_tourism_Arrivals
EL421,2021,6114,29146,35260,2841,-39.30308746153082,167.51720972923357,68.16100724914155,-23.402534375842546,393,greek_tourism_Arrivals
EL421,2021,35444,691246,726690,48553,18.33995526025842,70.2614097356838,66.69419326424158,27.032259752492088,474,greek_tourism_Arrivals
EL421,2021,113046,1438356,1551402,92093,80.31390563690304,134.61835833896083,129.5802035054073,36.15571128655489,672,greek_tourism_Arrivals
EL421,2022,25515,46831,72346,5289,60.57268722466961,42.26130805917555,48.22266385297793,54.78489903424057,376,greek_tourism_Arrivals
EL421,2022,12186,79745,91931,6456,,,,,394,greek_tourism_Arrivals
EL421,2022,63621,1177478,1241099,59163,79.49723507504797,70.34138353060995,70.78795635002547,21.852408708009804,475,greek_tourism_Arrivals
EL421,2022,161051,2101370,2262421,105755,42.465014241989984,46.09526431564925,45.830738905841294,14.835003746213069,673,greek_tourism_Arrivals
EL421,2023,29645,57751,87396,4935,16.18655692729767,23.317887723943542,20.80280872473945,-6.693136698808849,377,greek_tourism_Arrivals
EL421,2023,14011,89130,103141,6282,14.976202199245034,11.768762931845258,12.193928054736704,-2.6951672862453533,395,greek_tourism_Arrivals
EL421,2023,75892,1289002,1364894,58330,19.28765659137706,9.471429614820828,9.974627326264866,-1.407974578706286,476,greek_tourism_Arrivals
EL421,2023,185921,2126828,2312749,103754,15.442313304481187,1.211495357790394,2.2245196627860158,-1.892109120136164,674,greek_tourism_Arrivals
EL611,2015,69066,2825,71891,1939,,,,,378,greek_tourism_Arrivals
EL611,2015,99740,178432,278172,3947,,,,,720,greek_tourism_Arrivals
EL611,2016,82699,2944,85643,2015,19.739090145657777,4.212389380530973,19.12895911866576,3.9195461578133055,379,greek_tourism_Arrivals
EL611,2016,104450,129552,233615,4130,4.722277922598757,-27.394189383070294,-16.017787555900668,4.636432733721814,721,greek_tourism_Arrivals
EL611,2017,80653,5045,85698,2008,-2.4740323341273776,71.36548913043478,0.0642200763635089,-0.347394540942928,380,greek_tourism_Arrivals
EL611,2017,115003,188211,303214,4148,10.103398755385353,45.27834383104853,29.7921794405325,0.4358353510895884,722,greek_tourism_Arrivals
EL611,2018,67273,7582,74855,1952,-16.589587492095767,50.287413280475725,-12.652570655091132,-2.788844621513944,381,greek_tourism_Arrivals
EL611,2018,142698,261622,404320,4461,24.081980470074694,39.00462778477347,33.34476640260674,7.545805207328833,723,greek_tourism_Arrivals
EL611,2019,71700,16218,87918,1969,6.580648997368929,113.9013452914798,17.45107207267384,0.8709016393442622,382,greek_tourism_Arrivals
EL611,2019,151817,286959,438776,4602,6.390418926684327,9.684583100809563,8.521962801741195,3.160726294552791,724,greek_tourism_Arrivals
EL611,2020,31538,1996,33534,1321,-56.01394700139471,-87.69268713774818,-61.85764007370504,-32.910106653123414,383,greek_tourism_Arrivals
EL611,2020,52918,27960,80878,4272,-65.14356099778023,-90.25644778522368,-81.56736011085383,-7.170795306388526,725,greek_tourism_Arrivals
EL611,2021,36930,1864,38794,1180,17.09683556344727,-6.613226452905812,15.685572851434364,-10.673732021196065,384,greek_tourism_Arrivals
EL611,2021,59349,48049,107398,3275,12.152764654748855,71.84907010014307,32.79012834145256,-23.338014981273407,726,greek_tourism_Arrivals
EL611,2022,63048,11620,74668,1996,70.7229894394801,523.3905579399142,92.4730628447698,69.15254237288136,385,greek_tourism_Arrivals
EL611,2022,127702,180724,308426,4673,115.17127500042125,276.1243730358592,187.18039442075272,42.68702290076336,727,greek_tourism_Arrivals
EL611,2023,60225,15325,75550,1466,-4.477540921202893,31.88468158347677,1.1812289066266677,-26.553106212424847,386,greek_tourism_Arrivals
EL611,2023,136804,207446,344250,4844,7.127531283770027,14.786082645359777,11.61510378502461,3.6593194949711103,728,greek_tourism_Arrivals
EL653,2015,89299,38793,128092,4359,,,,,477,greek_tourism_Arrivals
EL653,2015,142345,51991,194336,7805,,,,,540,greek_tourism_Arrivals
EL653,2016,106307,41121,147428,4911,19.04612593646065,6.001082669553785,15.09540018111982,12.663454920853406,478,greek_tourism_Arrivals
EL653,2016,152865,64429,218288,7975,7.390494924303629,23.92337135273413,12.325045282397497,2.1780909673286355,541,greek_tourism_Arrivals
EL653,2017,107820,52464,160284,5310,1.4232364754907956,27.58444590355293,8.720188837941233,8.124618204031766,479,greek_tourism_Arrivals
EL653,2017,166853,87762,254615,9610,9.150557681614496,36.21505843641838,16.641776002345527,20.50156739811912,542,greek_tourism_Arrivals
EL653,2018,140175,80485,220660,6809,30.008347245409016,53.40995730405611,37.6681390531806,28.229755178907723,480,greek_tourism_Arrivals
EL653,2018,312502,143699,456201,10874,87.29180775892551,63.737152754039336,79.1728688411916,13.15296566077003,543,greek_tourism_Arrivals
EL653,2019,141500,87005,228505,7611,0.945247012662743,8.100888364291482,3.555243360826611,11.778528418269936,481,greek_tourism_Arrivals
EL653,2019,241511,150798,392309,11301,-22.716974611362488,4.940187475208595,-14.005230150744955,3.92679786647048,544,greek_tourism_Arrivals
EL653,2020,105527,25274,130801,6221,-25.4226148409894,-70.9510947646687,-42.75792652239557,-18.263040336355274,482,greek_tourism_Arrivals
EL653,2020,136418,32429,168847,9517,-43.514788146295615,-78.49507287895065,-56.960712091744,-15.786213609415094,545,greek_tourism_Arrivals
EL653,2021,109942,49168,159110,5551,4.183763397045306,94.53984331724304,21.64280089601761,-10.769972673203664,483,greek_tourism_Arrivals
EL653,2021,147350,62853,210203,9590,8.013605242709906,93.8172623269296,24.493180216408938,0.7670484396343386,546,greek_tourism_Arrivals
EL653,2022,137709,79497,217206,6895,25.25604409597788,61.68442889684348,36.5131041417887,24.21185372005044,484,greek_tourism_Arrivals
EL653,2022,202749,120389,323138,11755,37.59687818120122,91.54057881087616,53.7266356807467,22.575599582898853,547,greek_tourism_Arrivals
EL653,2023,160578,91928,252506,6606,16.606757728253054,15.637068065461593,16.25185307956502,-4.191443074691806,485,greek_tourism_Arrivals
EL653,2023,244539,141858,386397,11857,20.61169228948108,17.833024611883143,19.57646578242113,0.867715865589111,548,greek_tourism_Arrivals
EL411,2015,41432,90201,131633,7148,,,,,504,greek_tourism_Arrivals
EL411,2015,9608,15120,24728,1778,,,,,522,greek_tourism_Arrivals
EL411,2016,38525,53358,91988,6922,-7.016315891098667,-40.845445172448194,-30.117827596423396,-3.161723559037493,505,greek_tourism_Arrivals
EL411,2016,11201,13185,24386,1788,16.57993338884263,-12.797619047619047,-1.3830475574247816,0.562429696287964,523,greek_tourism_Arrivals
EL411,2017,47000,65531,112531,7282,21.99870214146658,22.81382360658196,22.33226072966039,5.200809014735626,506,greek_tourism_Arrivals
EL411,2017,13146,14974,28120,1797,17.36452102490849,13.568448995070156,15.31206429918806,0.5033557046979865,524,greek_tourism_Arrivals
EL411,2018,48811,72297,121108,7313,3.853191489361702,10.324884405853718,7.621899743181879,0.4257072232903049,507,greek_tourism_Arrivals
EL411,2018,17695,15348,33043,1895,34.60368172828237,2.49766261519968,17.507112375533428,5.45353366722315,525,greek_tourism_Arrivals
EL411,2019,50514,68706,119220,7394,3.4889676507344656,-4.9670110792978965,-1.5589391287115633,1.1076165732257623,508,greek_tourism_Arrivals
EL411,2019,16867,17256,34123,1941,-4.679287934444758,12.43158717748241,3.2684683594104653,2.4274406332453826,526,greek_tourism_Arrivals
EL411,2020,20846,7502,28348,3900,-58.73223264837471,-89.08101184758245,-76.22211038416373,-47.254530700568026,509,greek_tourism_Arrivals
EL411,2020,9929,3177,13106,1568,-41.13357443528784,-81.58901251738526,-61.59188816926999,-19.21689850592478,527,greek_tourism_Arrivals
EL411,2021,32450,20155,52605,5187,55.665355463877965,168.66169021594243,85.56864681811767,33.0,510,greek_tourism_Arrivals
EL411,2021,9485,6295,15780,1570,-4.471749420888306,98.14290210890778,20.402868915000763,0.1275510204081632,528,greek_tourism_Arrivals
EL411,2022,51962,54494,106456,7041,60.12942989214176,170.37459687422475,102.36859614105124,35.743204164256795,511,greek_tourism_Arrivals
EL411,2022,13908,14948,28856,2161,46.63152345809172,137.45830023828435,82.86438529784537,37.64331210191083,529,greek_tourism_Arrivals
EL411,2023,60999,70155,131154,7063,17.391555367383855,28.738943736925165,23.200195385887127,0.3124556170998437,512,greek_tourism_Arrivals
EL411,2023,15029,15888,30917,2504,8.060109289617486,6.288466684506289,7.142362073745495,15.872281351226285,530,greek_tourism_Arrivals
EL613,2015,209698,38730,248428,9908,,,,,531,greek_tourism_Arrivals
EL613,2015,28557,78170,106727,9243,,,,,693,greek_tourism_Arrivals
EL613,2016,221576,42856,264383,9864,5.664336331295482,10.653240382132717,6.4223839502793565,-0.4440855874041178,532,greek_tourism_Arrivals
EL613,2016,36818,77376,114194,9236,28.92810869489092,-1.0157349366764743,6.99635518659758,-0.0757329871253922,694,greek_tourism_Arrivals
EL613,2017,241258,52920,294178,9783,8.882730981694769,23.483292887810343,11.26963533963984,-0.8211678832116789,533,greek_tourism_Arrivals
EL613,2017,34298,90038,124336,9335,-6.844478244337009,16.364247311827956,8.881377305287492,1.071892594196622,695,greek_tourism_Arrivals
EL613,2018,269359,68320,337679,10414,11.647696656691178,29.100529100529094,14.787305644881672,6.449964223653276,534,greek_tourism_Arrivals
EL613,2018,37612,117613,155225,11434,9.66237098373083,30.625957928874477,24.84316690258654,22.48527048741296,696,greek_tourism_Arrivals
EL613,2019,267686,67085,334771,10490,-0.6211041769534339,-1.8076697892271665,-0.8611728890455136,0.7297868254273093,535,greek_tourism_Arrivals
EL613,2019,39372,114932,154304,11868,4.679357651813251,-2.279509918121296,-0.5933322596231277,3.7956970439041458,697,greek_tourism_Arrivals
EL613,2020,157871,23006,180877,8734,-41.02381148061534,-65.70619363494075,-45.96993168464413,-16.739752144899906,536,greek_tourism_Arrivals
EL613,2020,42337,19054,61391,7383,7.530732500253988,-83.42150140952911,-60.21425238490254,-37.7906976744186,698,greek_tourism_Arrivals
EL613,2021,187237,47574,234811,7497,18.601263056546166,106.78953316526125,29.818053152142067,-14.163040989237462,537,greek_tourism_Arrivals
EL613,2021,35129,55220,90349,8287,-17.025297021517822,189.8079143486932,47.16978058673095,12.244345117161046,699,greek_tourism_Arrivals
EL613,2022,233076,69514,302590,9600,24.481806480556727,46.117627275402526,28.865342765032302,28.05122048819528,538,greek_tourism_Arrivals
EL613,2022,39650,115461,155111,10891,12.869708787611374,109.092720028975,71.67981936712083,31.42271026909618,700,greek_tourism_Arrivals
EL613,2023,270274,68745,339019,9664,15.959601160136607,-1.1062519780188165,12.039062758187647,0.6666666666666667,539,greek_tourism_Arrivals
EL613,2023,42478,127505,169983,10643,7.132408575031526,10.431227860489688,9.587972484220977,-2.277109539987145,701,greek_tourism_Arrivals
EL307,2015,65767,35830,101597,6607,,,,,576,greek_tourism_Arrivals
EL307,2015,100235,116517,216752,2931,,,,,612,greek_tourism_Arrivals
EL307,2016,74744,37840,112584,6705,13.649702738455458,5.609824169690204,10.81429569770761,1.4832753140608446,577,greek_tourism_Arrivals
EL307,2016,99686,121715,221401,2797,-0.5477128747443507,4.461151591613241,2.144847567727172,-4.571818491982259,613,greek_tourism_Arrivals
EL307,2017,74011,43297,117308,6683,-0.9806807235363374,14.421247357293868,4.195978114119235,-0.3281133482475764,578,greek_tourism_Arrivals
EL307,2017,104267,130864,235131,2867,4.595429649098168,7.51673992523518,6.201417337771735,2.502681444404719,614,greek_tourism_Arrivals
EL307,2018,97101,64743,161844,8070,31.198065152477334,49.53230015936439,37.96501517373069,20.754152326799343,579,greek_tourism_Arrivals
EL307,2018,104298,158774,263072,3050,0.0297313627513978,21.3274850226189,11.883163002751658,6.382978723404255,615,greek_tourism_Arrivals
EL307,2019,90142,59550,149692,8042,-7.166764502940238,-8.020944349196052,-7.508464941548652,-0.3469640644361834,580,greek_tourism_Arrivals
EL307,2019,104224,163750,267974,3195,-0.0709505455521678,3.1340143852268008,1.863368203381584,4.754098360655737,616,greek_tourism_Arrivals
EL307,2020,49739,18404,68143,6222,-44.82150384948193,-69.09487825356842,-54.47786120834781,-22.631186272071623,581,greek_tourism_Arrivals
EL307,2020,50696,47856,98552,2906,-51.3586122198342,-70.77496183206107,-63.22329778262071,-9.045383411580596,617,greek_tourism_Arrivals
EL307,2021,79926,41363,121289,5110,60.69080600735841,124.75005433601392,77.9918700380083,-17.872066859530698,582,greek_tourism_Arrivals
EL307,2021,60695,79243,139938,2563,19.72344958182105,65.58634236041458,41.99407419433396,-11.803165863730214,618,greek_tourism_Arrivals
EL307,2022,89002,59165,148167,7899,11.355503841052975,43.03846432802263,22.160294833002165,54.57925636007828,583,greek_tourism_Arrivals
EL307,2022,100032,151889,251921,3445,64.81093994562978,91.67497444569236,80.02329603109949,34.41279750292626,619,greek_tourism_Arrivals
EL307,2023,97856,70760,168616,7301,9.948091054133616,19.597735147468946,13.801318782184968,-7.570578554247373,584,greek_tourism_Arrivals
EL307,2023,117933,197416,315349,3581,17.895273512476006,29.97386249168801,25.177734289717808,3.947750362844703,620,greek_tourism_Arrivals
